Name,G,GS,Rushing_Att,Rushing_Yds,Rushing_TD,Receiving_R/G,Receiving_Y/G,Fmb,AV,Awards,Rushing_1D,Rushing_Succ%,Rushing_Y/A,Rushing_A/G,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_1D,Receiving_Succ%,Receiving_Ctch%,Receiving_Y/Tgt,Age,G_last_season,GS_last_season,Rushing_Att_last_season,Rushing_Yds_last_season,Rushing_TD_last_season,Receiving_Lng,Receiving_R/G_last_season,Receiving_Y/G_last_season,Fmb_last_season,AV_last_season,Awards_last_season,Rushing_1D_last_season,Rushing_Succ%_last_season,Rushing_Lng,Rushing_Y/A_last_season,Rushing_Y/G,Rushing_A/G_last_season,Receiving_Tgt_last_season,Receiving_Rec_last_season,Receiving_Yds_last_season,Receiving_Y/R_last_season,Receiving_TD_last_season,Receiving_1D_last_season,Receiving_Succ%_last_season,Receiving_Ctch%_last_season,Receiving_Y/Tgt_last_season,Cap
Alexander Mattison,59.0,6.0,404.0,1670.0,11.0,1.175,8.9,2.0,15.0,0,92.0,43.275,4.15,6.975,84.0,70.0,526.0,7.75,3.0,22.0,48.4,83.85,6.5,26,14.0,7.0,132.0,420.0,4.0,31.0,2.6,21.0,1.0,4.0,0,25.0,35.6,24.0,3.2,30.0,9.4,48.0,36.0,294.0,8.2,1.0,13.0,35.4,75.0,6.1,3500000.0
Benny Snell Jr.,63.0,5.0,275.0,982.0,7.0,0.25,1.8499999999999999,3.0,8.0,0,53.0,46.85,3.6,4.625,24.0,17.0,114.0,7.2,0.0,4.0,37.5,74.1,5.5,24,17.0,0.0,20.0,90.0,1.0,11.0,0.1,1.0,0.0,1.0,0,6.0,70.0,16.0,4.5,5.3,1.2,2.0,2.0,17.0,8.5,0.0,1.0,50.0,100.0,8.5,1080000.0
Benny Snell Jr.,63.0,5.0,275.0,982.0,7.0,0.25,1.8499999999999999,3.0,8.0,0,53.0,46.85,3.6,4.625,24.0,17.0,114.0,7.2,0.0,4.0,37.5,74.1,5.5,24,17.0,0.0,20.0,90.0,1.0,11.0,0.1,1.0,0.0,1.0,0,6.0,70.0,16.0,4.5,5.3,1.2,2.0,2.0,17.0,8.5,0.0,1.0,50.0,100.0,8.5,0.0
Boston Scott,60.0,12.0,282.0,1209.0,16.0,0.9800000000000001,7.6,7.0,11.0,0,69.0,50.974999999999994,4.25,3.9,84.0,67.0,514.0,6.6,1.0,21.0,39.35,81.575,5.35,28,15.0,0.0,20.0,86.0,0.0,27.0,0.3,3.5,1.0,1.0,0,5.0,50.0,18.0,4.3,5.7,1.3,6.0,4.0,52.0,13.0,0.0,2.0,33.3,66.7,8.7,2000000.0
Caleb Huntley,12.0,0.0,76.0,366.0,1.0,0.2,0.3,1.0,2.0,0,18.0,61.8,4.8,6.3,2.0,2.0,3.0,1.5,0.0,0.0,0.0,100.0,1.5,24,12.0,0.0,76.0,366.0,1.0,2.0,0.2,0.3,1.0,2.0,0,18.0,61.8,30.0,4.8,30.5,6.3,2.0,2.0,3.0,1.5,0.0,0.0,0.0,100.0,1.5,0.0
Chase Edmonds,70.0,18.0,401.0,1796.0,11.0,2.06,15.52,4.0,21.0,0,88.0,45.92,4.38,5.88,188.0,144.0,1078.0,7.720000000000001,6.0,49.0,42.04,74.2,5.58,27,13.0,0.0,49.0,176.0,0.0,14.0,1.1,6.2,0.0,2.0,0,8.0,46.9,21.0,3.6,13.5,3.8,17.0,14.0,81.0,5.8,0.0,5.0,58.8,82.4,4.8,1232500.0
Corey Clement,72.0,1.0,211.0,850.0,8.0,0.65,5.766666666666667,6.0,9.0,0,50.0,47.3,3.9200000000000004,2.6333333333333333,60.0,48.0,423.0,8.32,3.0,22.0,49.5,79.02000000000001,6.38,29,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080000.0
Corey Clement,72.0,1.0,211.0,850.0,8.0,0.65,5.766666666666667,6.0,9.0,0,50.0,47.3,3.9200000000000004,2.6333333333333333,60.0,48.0,423.0,8.32,3.0,22.0,49.5,79.02000000000001,6.38,29,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080000.0
D'Onta Foreman,43.0,13.0,443.0,1901.0,10.0,0.82,10.459999999999999,6.0,14.0,0,86.0,35.660000000000004,3.44,9.040000000000001,31.0,23.0,265.0,10.34,2.0,13.0,71.47999999999999,82.47999999999999,8.7,28,11.0,3.0,71.0,232.0,0.0,16.0,0.5,4.9,2.0,1.0,0,10.0,39.4,25.0,3.3,21.1,6.5,8.0,6.0,54.0,9.0,0.0,1.0,37.5,75.0,6.8,2000000.0
Dalvin Cook,73.0,72.0,1282.0,5993.0,47.0,3.033333333333333,24.616666666666664,19.0,56.0,0,296.0,48.06666666666666,4.666666666666667,17.583333333333332,287.0,221.0,1794.0,8.0,5.0,86.0,46.03333333333333,75.83333333333333,6.1000000000000005,29,2.0,0.0,8.0,20.0,0.0,10.0,0.5,5.0,0.0,0.0,0,0.0,37.5,4.0,2.5,10.0,4.0,1.0,1.0,10.0,10.0,0.0,1.0,100.0,100.0,10.0,7000000.0
Dalvin Cook,73.0,72.0,1282.0,5993.0,47.0,3.033333333333333,24.616666666666664,19.0,56.0,0,296.0,48.06666666666666,4.666666666666667,17.583333333333332,287.0,221.0,1794.0,8.0,5.0,86.0,46.03333333333333,75.83333333333333,6.1000000000000005,29,2.0,0.0,8.0,20.0,0.0,10.0,0.5,5.0,0.0,0.0,0,0.0,37.5,4.0,2.5,10.0,4.0,1.0,1.0,10.0,10.0,0.0,1.0,100.0,100.0,10.0,0.0
Damien Harris,38.0,34.0,449.0,2094.0,20.0,0.8,5.7,3.0,16.0,0,108.0,39.15,4.25,9.7,51.0,40.0,281.0,7.8,0.0,12.0,54.166666666666664,77.0,5.966666666666666,26,6.0,0.0,23.0,94.0,1.0,13.0,0.3,2.7,0.0,1.0,0,9.0,65.2,11.0,4.1,15.7,3.8,2.0,2.0,16.0,8.0,0.0,0.0,0.0,100.0,8.0,1770000.0
Damien Williams,98.0,16.0,336.0,1397.0,14.0,1.4125,11.1625,5.0,20.0,0,72.0,38.925,3.625,3.5375,199.0,154.0,1209.0,7.828571428571428,11.0,64.0,47.728571428571435,77.51428571428572,6.042857142857143,31,3.0,0.0,11.0,43.0,0.0,8.0,0.7,4.0,0.0,0.0,0,1.0,54.5,9.0,3.9,14.3,3.7,2.0,2.0,12.0,6.0,0.0,0.0,50.0,100.0,6.0,0.0
Darrel Williams,57.0,7.0,258.0,1014.0,11.0,1.28,10.76,1.0,15.0,0,77.0,54.6,3.9799999999999995,4.0,113.0,87.0,771.0,7.68,4.0,33.0,47.8,76.12,6.26,27,6.0,0.0,21.0,102.0,1.0,6.0,0.7,1.5,0.0,1.0,0,8.0,57.1,30.0,4.9,17.0,3.5,8.0,4.0,9.0,2.3,0.0,0.0,12.5,50.0,1.1,1080000.0
Darrel Williams,57.0,7.0,258.0,1014.0,11.0,1.28,10.76,1.0,15.0,0,77.0,54.6,3.9799999999999995,4.0,113.0,87.0,771.0,7.68,4.0,33.0,47.8,76.12,6.26,27,6.0,0.0,21.0,102.0,1.0,6.0,0.7,1.5,0.0,1.0,0,8.0,57.1,30.0,4.9,17.0,3.5,8.0,4.0,9.0,2.3,0.0,0.0,12.5,50.0,1.1,0.0
Darrynton Evans,12.0,0.0,30.0,125.0,0.0,0.8666666666666667,7.3,0.0,2.0,0,5.0,33.333333333333336,4.0,2.3666666666666667,7.0,5.0,71.0,17.333333333333332,1.0,4.0,83.33333333333333,83.33333333333333,15.1,26,5.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,33.3,4.0,1.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940000.0
David Johnson,92.0,63.0,1007.0,4071.0,39.0,3.1625,32.475,19.0,46.0,0,225.0,39.5375,3.5375,10.0375,401.0,277.0,2805.0,10.3,18.0,135.0,54.225,73.3625,7.5625,31,5.0,0.0,12.0,24.0,0.0,21.0,0.8,9.4,1.0,0.0,0,0.0,33.3,5.0,2.0,4.8,2.4,4.0,4.0,47.0,11.8,0.0,3.0,100.0,100.0,11.8,0.0
David Montgomery,60.0,51.0,915.0,3609.0,26.0,2.625,20.95,6.0,30.0,0,205.0,45.275,3.95,15.375,194.0,155.0,1240.0,8.0,4.0,60.0,47.975,79.55000000000001,6.375,27,14.0,14.0,185.0,775.0,12.0,40.0,2.6,24.4,2.0,10.0,0,50.0,55.1,21.0,4.2,55.4,13.2,38.0,36.0,341.0,9.5,0.0,16.0,73.7,94.7,9.0,6000000.0
Deon Jackson,25.0,2.0,81.0,267.0,2.0,0.95,6.55,1.0,3.0,0,15.0,34.5,2.95,2.8499999999999996,34.0,30.0,209.0,7.0,1.0,10.0,47.1,88.2,6.1,24,4.0,1.0,14.0,16.0,0.0,8.0,1.3,3.5,2.0,0.0,0,1.0,14.3,7.0,1.1,4.0,3.5,6.0,5.0,14.0,2.8,0.0,0.0,33.3,83.3,2.3,0.0
Deon Jackson,25.0,2.0,81.0,267.0,2.0,0.95,6.55,1.0,3.0,0,15.0,34.5,2.95,2.8499999999999996,34.0,30.0,209.0,7.0,1.0,10.0,47.1,88.2,6.1,24,4.0,1.0,14.0,16.0,0.0,8.0,1.3,3.5,2.0,0.0,0,1.0,14.3,7.0,1.1,4.0,3.5,6.0,5.0,14.0,2.8,0.0,0.0,33.3,83.3,2.3,0.0
Devin Singletary,61.0,56.0,672.0,3151.0,16.0,2.4,15.975,13.0,30.0,0,164.0,49.05,4.675,11.15,193.0,145.0,971.0,6.725,4.0,39.0,46.775,74.95,5.025,27,15.0,5.0,113.0,437.0,4.0,23.0,1.4,7.9,2.0,3.0,0,24.0,47.8,43.0,3.9,29.1,7.5,24.0,21.0,119.0,5.7,0.0,4.0,45.8,87.5,5.0,2750000.0
Devine Ozigbo,25.0,0.0,14.0,29.0,0.0,0.5,2.675,0.0,0.0,0,1.0,19.424999999999997,0.575,0.525,16.0,14.0,75.0,5.6,0.0,5.0,51.1,90.0,4.825,27,3.0,0.0,3.0,5.0,0.0,8.0,0.3,2.7,0.0,0.0,0,1.0,66.7,4.0,1.7,1.7,1.0,1.0,1.0,8.0,8.0,0.0,0.0,100.0,100.0,8.0,0.0
Dontrell Hilliard,52.0,6.0,100.0,592.0,4.0,1.2,8.42,4.0,7.0,0,25.0,51.2,5.5,2.2,78.0,62.0,463.0,6.88,4.0,23.0,34.62,84.78,5.74,27,12.0,1.0,22.0,145.0,0.0,31.0,1.8,14.8,0.0,2.0,0,4.0,45.5,30.0,6.6,12.1,1.8,26.0,21.0,177.0,8.4,4.0,8.0,38.5,80.8,6.8,0.0
Dwayne Washington,83.0,2.0,168.0,592.0,1.0,0.21428571428571427,1.4142857142857144,0.0,4.0,0,23.0,38.67142857142857,3.9571428571428577,2.2857142857142856,21.0,16.0,101.0,6.44,0.0,6.0,66.66,93.34,6.0200000000000005,29,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1165000.0
Dwayne Washington,83.0,2.0,168.0,592.0,1.0,0.21428571428571427,1.4142857142857144,0.0,4.0,0,23.0,38.67142857142857,3.9571428571428577,2.2857142857142856,21.0,16.0,101.0,6.44,0.0,6.0,66.66,93.34,6.0200000000000005,29,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ezekiel Elliott,103.0,102.0,1881.0,8262.0,68.0,2.942857142857143,22.957142857142856,22.0,72.0,0,473.0,51.699999999999996,4.3428571428571425,18.62857142857143,402.0,305.0,2336.0,7.828571428571429,12.0,101.0,41.18571428571429,75.3,5.928571428571429,29,15.0,2.0,74.0,226.0,3.0,15.0,0.8,4.6,1.0,2.0,0,14.0,43.2,11.0,3.1,15.1,4.9,15.0,12.0,69.0,5.8,0.0,3.0,46.7,80.0,4.6,3000000.0
Giovani Bernard,135.0,30.0,937.0,3783.0,22.0,2.6399999999999997,21.15,9.0,48.0,0,188.0,44.980000000000004,4.21,6.63,488.0,367.0,2989.0,7.089999999999999,14.0,126.0,37.1,77.59,5.3,31,8.0,0.0,8.0,28.0,0.0,6.0,0.3,-0.1,1.0,0.0,0,0.0,50.0,8.0,3.5,3.5,1.0,2.0,2.0,-1.0,-0.5,0.0,0.0,0.0,100.0,-0.5,0.0
Godwin Igwebuike,28.0,1.0,21.0,122.0,1.0,0.20000000000000004,1.3666666666666665,2.0,2.0,0,7.0,47.2,3.9499999999999997,0.5666666666666668,11.0,8.0,63.0,5.8,0.0,4.0,20.0,85.0,4.5,29,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacques Patrick,2.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1.0,100.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,2.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,100.0,8.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamaal Williams,90.0,40.0,915.0,3652.0,30.0,1.8333333333333333,13.483333333333334,4.0,35.0,0,216.0,51.43333333333334,3.983333333333333,10.083333333333334,199.0,160.0,1191.0,7.416666666666667,8.0,60.0,50.76666666666667,80.43333333333334,5.883333333333333,29,14.0,1.0,48.0,164.0,1.0,13.0,0.6,4.1,0.0,1.0,0,11.0,47.9,14.0,3.4,11.7,3.4,11.0,9.0,57.0,6.3,0.0,3.0,54.5,81.8,5.2,4000000.0
James Robinson,39.0,32.0,514.0,2262.0,18.0,2.2333333333333334,15.033333333333333,8.0,16.0,0,117.0,45.03333333333333,4.366666666666666,12.933333333333332,120.0,91.0,617.0,6.266666666666667,5.0,29.0,46.53333333333333,75.89999999999999,4.7,25,1.0,0.0,1.0,2.0,0.0,-2.0,1.0,-2.0,0.0,0.0,0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,-2.0,-2.0,0.0,0.0,0.0,100.0,-2.0,2000000.0
James Robinson,39.0,32.0,514.0,2262.0,18.0,2.2333333333333334,15.033333333333333,8.0,16.0,0,117.0,45.03333333333333,4.366666666666666,12.933333333333332,120.0,91.0,617.0,6.266666666666667,5.0,29.0,46.53333333333333,75.89999999999999,4.7,25,1.0,0.0,1.0,2.0,0.0,-2.0,1.0,-2.0,0.0,0.0,0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,-2.0,-2.0,0.0,0.0,0.0,100.0,-2.0,1010000.0
James Robinson,39.0,32.0,514.0,2262.0,18.0,2.2333333333333334,15.033333333333333,8.0,16.0,0,117.0,45.03333333333333,4.366666666666666,12.933333333333332,120.0,91.0,617.0,6.266666666666667,5.0,29.0,46.53333333333333,75.89999999999999,4.7,25,1.0,0.0,1.0,2.0,0.0,-2.0,1.0,-2.0,0.0,0.0,0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,-2.0,-2.0,0.0,0.0,0.0,100.0,-2.0,0.0
Jeff Wilson,53.0,16.0,474.0,2125.0,18.0,1.1199999999999999,9.16,9.0,16.0,0,115.0,50.22,4.26,8.8,93.0,57.0,481.0,8.5,5.0,22.0,38.9,66.67999999999999,5.4,29,9.0,0.0,16.0,57.0,0.0,7.0,0.3,2.1,0.0,1.0,0,3.0,43.8,14.0,3.6,6.3,1.8,3.0,3.0,19.0,6.3,0.0,0.0,100.0,100.0,6.3,3000000.0
Jeremy McNichols,34.0,0.0,90.0,364.0,1.0,0.5599999999999999,4.1,0.0,5.0,0,15.0,43.26666666666667,3.3666666666666667,1.56,55.0,40.0,295.0,6.6,1.0,11.0,34.45,72.15,4.75,29,17.0,1.0,55.0,261.0,4.0,10.0,0.5,1.6,0.0,2.0,0,15.0,58.2,28.0,4.7,15.4,3.2,12.0,9.0,27.0,3.0,0.0,1.0,25.0,75.0,2.3,0.0
Jerick McKinnon,104.0,18.0,639.0,2590.0,13.0,2.3285714285714287,17.214285714285715,4.0,34.0,0,112.0,44.385714285714286,4.328571428571428,6.257142857142857,328.0,244.0,1856.0,7.485714285714286,16.0,99.0,43.18571428571429,72.85714285714286,5.485714285714286,31,12.0,0.0,21.0,60.0,1.0,27.0,2.1,16.0,0.0,2.0,0,7.0,47.6,10.0,2.9,5.0,1.8,32.0,25.0,192.0,7.7,4.0,10.0,43.8,78.1,6.0,1317500.0
